accepted,average_reward,average_score,average_turns,episodes,invalid_move_rate,method,split,success_rate,suite,truncation_rate
False,-0.3333333333333333,-0.4166666666666666,16.666666666666668,3,0.3333333333333333,fixed_prompt_slm,test,0.3333333333333333,social,0.0
False,-0.3333333333333333,-0.4166666666666666,16.666666666666668,3,0.3333333333333333,scalar_prompt_search_slm,train,0.3333333333333333,social,0.0
False,-0.6666666666666666,-0.9166666666666666,16.666666666666668,3,0.3333333333333333,scalar_prompt_search_slm,train_candidate,0.0,social,0.0
False,-0.3333333333333333,-0.4166666666666666,16.666666666666668,3,0.3333333333333333,scalar_prompt_search_slm,val_old,0.3333333333333333,social,0.0
False,-0.6666666666666666,-0.9166666666666666,16.666666666666668,3,0.3333333333333333,scalar_prompt_search_slm,val_candidate,0.0,social,0.0
False,-0.3333333333333333,-0.4166666666666666,16.666666666666668,3,0.3333333333333333,scalar_prompt_search_slm,test,0.3333333333333333,social,0.0
False,-0.6666666666666666,-0.9166666666666666,16.666666666666668,3,0.3333333333333333,modular_textgrad_slm,train,0.0,social,0.0
False,-0.3333333333333333,-0.585,17.0,3,0.3333333333333333,modular_textgrad_slm,train_candidate,0.0,social,0.0
False,-0.3333333333333333,-0.4166666666666666,16.666666666666668,3,0.3333333333333333,modular_textgrad_slm,val_old,0.3333333333333333,social,0.0
False,-0.6666666666666666,-0.9166666666666666,16.666666666666668,3,0.3333333333333333,modular_textgrad_slm,val_candidate,0.0,social,0.0
False,-0.3333333333333333,-0.4166666666666666,16.666666666666668,3,0.3333333333333333,modular_textgrad_slm,test,0.3333333333333333,social,0.0
False,-0.6666666666666666,-0.7616666666666667,19.0,3,0.0,textgrad_rl_plus_slm,train,0.0,social,0.0
True,-0.3333333333333333,-0.585,17.0,3,0.3333333333333333,textgrad_rl_plus_slm,train_candidate,0.0,social,0.0
False,-1.0,-1.25,16.666666666666668,3,0.3333333333333333,textgrad_rl_plus_slm,val_old,0.0,social,0.0
True,-0.3333333333333333,-0.585,17.0,3,0.3333333333333333,textgrad_rl_plus_slm,val_candidate,0.0,social,0.0
True,-0.3333333333333333,-0.585,17.0,3,0.3333333333333333,textgrad_rl_plus_slm,test,0.0,social,0.0
False,-0.6666666666666666,-0.9166666666666666,16.666666666666668,3,0.3333333333333333,textgrad_policy_iteration_slm,train,0.0,social,0.0
True,-0.3333333333333333,-0.435,20.333333333333332,3,0.0,textgrad_policy_iteration_slm,train_candidate,0.0,social,0.0
False,-0.6666666666666666,-0.9166666666666666,16.666666666666668,3,0.3333333333333333,textgrad_policy_iteration_slm,val_old,0.0,social,0.0
True,-0.3333333333333333,-0.585,17.0,3,0.3333333333333333,textgrad_policy_iteration_slm,val_candidate,0.0,social,0.0
True,-0.3333333333333333,-0.585,17.0,3,0.3333333333333333,textgrad_policy_iteration_slm,test,0.0,social,0.0
